time_s,vx_target,vx_actual,vx_error,vx_target_source,vx_actual_source,pitch_actual,pitch_actual_source,pitch_rate_q,pwm_mean,pwm_std,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6,pwm_7,pwm_8,ctrl_vx_dX2Vx,ctrl_vx_var,ctrl_vx_delta,ctrl_vx_p,ctrl_vx_int,ctrl_vx_d,ctrl_ele_ffc,ctrl_theta_trim,ctrl_theta_var,ctrl_delta_theta,ctrl_theta_p,ctrl_theta_d,ctrl_ele_fbc,ctrl_ele_law_out
0.0,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.20999999344348907,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20999999344348907,0.0,0.0,0.0,0.0
0.075,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.20999999344348907,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20999999344348907,0.0,0.0,0.0,0.0
0.426,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.20999999344348907,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20999999344348907,0.0,0.0,0.0,0.0
0.79,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.20999999344348907,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20999999344348907,0.0,0.0,0.0,0.0
1.135,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.2199999988079071,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2199999988079071,0.0,0.0,0.0,0.0
1.49,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.2199999988079071,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2199999988079071,0.0,0.0,0.0,0.0
1.848,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.2199999988079071,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2199999988079071,0.0,0.0,0.0,0.0
2.217,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.2199999988079071,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2199999988079071,0.0,0.0,0.0,0.0
2.608,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.22999998927116394,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22999998927116394,0.0,0.0,0.0,0.0
2.971,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.22999998927116394,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22999998927116394,0.0,0.0,0.0,0.0
3.307,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.22999998927116394,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22999998927116394,0.0,0.0,0.0,0.0
3.695,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.22999998927116394,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22999998927116394,0.0,0.0,0.0,0.0
4.051,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.23999999463558197,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23999999463558197,0.0,0.0,0.0,0.0
4.399,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.23999999463558197,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23999999463558197,0.0,0.0,0.0,0.0
4.763,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.23999999463558197,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23999999463558197,0.0,0.0,0.0,0.0
5.146,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.23999999463558197,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23999999463558197,0.0,0.0,0.0,0.0
5.504,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.25,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0
5.884,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.25,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0
6.236,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.25,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0
6.62,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.25999999046325684,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25999999046325684,0.0,0.0,0.0,0.0
6.959,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.25999999046325684,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25999999046325684,0.0,0.0,0.0,0.0
7.338,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.25999999046325684,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25999999046325684,0.0,0.0,0.0,0.0
7.696,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.25999999046325684,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25999999046325684,0.0,0.0,0.0,0.0
8.035,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.26999998092651367,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26999998092651367,0.0,0.0,0.0,0.0
8.434,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.26999998092651367,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26999998092651367,0.0,0.0,0.0,0.0
8.767,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.26999998092651367,states_theta,0.013004819862544537,1.3727053197413983e-06,2.340563865121731e-06,2.5014887465545408e-06,0.0,0.0,7.12854730808449e-06,0.0,1.3516065032921547e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26999998092651367,0.0,0.0,0.0,0.0
