timestamp_local,seq_id,timestamp_remote,pos_x,pos_y,pos_z,vel,update_flags,status,global_path_count,local_traj_count,obstacle_count
2026-01-28 14:19:24.267,5,54638287,0.0000,0.0000,0.0000,0.0000,7,1,500,4,1
2026-01-28 14:19:29.280,6,54643309,0.0000,0.0000,0.0000,0.0000,7,1,500,4,2
2026-01-28 14:19:34.301,7,54648323,0.0000,0.0000,0.0000,0.0000,7,1,500,4,3
2026-01-28 14:19:39.323,8,54653344,0.0000,0.0000,0.0000,0.0000,7,1,500,4,0
2026-01-28 14:19:44.336,9,54658363,0.0000,0.0000,0.0000,0.0000,7,1,500,4,1
2026-01-28 14:19:49.362,10,54663378,0.0000,0.0000,0.0000,0.0000,7,1,500,4,2
2026-01-28 14:19:54.382,11,54668400,0.0000,0.0000,0.0000,0.0000,7,1,500,4,3
