time_s,vx_target,vx_actual,vx_error,vx_target_source,vx_actual_source,pitch_actual,pitch_actual_source,pitch_rate_q,pwm_mean,pwm_std,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6,pwm_7,pwm_8,ctrl_vx_dX2Vx,ctrl_vx_var,ctrl_vx_delta,ctrl_vx_p,ctrl_vx_int,ctrl_vx_d,ctrl_ele_ffc,ctrl_theta_trim,ctrl_theta_var,ctrl_delta_theta,ctrl_theta_p,ctrl_theta_d,ctrl_ele_fbc,ctrl_ele_law_out
0.0,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.3799999952316284,states_theta,-0.04201556742191315,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3799999952316284,0.0,0.0,0.0,0.0
0.08,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.3899999856948853,states_theta,-0.042015571147203445,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999856948853,0.0,0.0,0.0,0.0
0.14,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.3899999856948853,states_theta,-0.04201556742191315,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999856948853,0.0,0.0,0.0,0.0
0.204,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.3899999856948853,states_theta,-0.04201556742191315,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999856948853,0.0,0.0,0.0,0.0
0.275,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.3899999856948853,states_theta,-0.042015571147203445,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999856948853,0.0,0.0,0.0,0.0
0.33,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.399999976158142,states_theta,-0.04201556742191315,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.0,0.0,0.0
0.527,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.399999976158142,states_theta,-0.042015571147203445,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399999976158142,0.0,0.0,0.0,0.0
0.578,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.409999966621399,states_theta,-0.04201556742191315,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.409999966621399,0.0,0.0,0.0,0.0
0.77,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.409999966621399,states_theta,-0.042015571147203445,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.409999966621399,0.0,0.0,0.0,0.0
0.821,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.409999966621399,states_theta,-0.04201556742191315,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.409999966621399,0.0,0.0,0.0,0.0
1.011,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.4199999570846558,states_theta,-0.042015571147203445,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4199999570846558,0.0,0.0,0.0,0.0
1.061,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.4199999570846558,states_theta,-0.04201556742191315,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4199999570846558,0.0,0.0,0.0,0.0
1.262,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.4299999475479126,states_theta,-0.042015571147203445,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4299999475479126,0.0,0.0,0.0,0.0
1.314,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.4299999475479126,states_theta,-0.04201556742191315,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4299999475479126,0.0,0.0,0.0,0.0
1.508,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.4399999380111694,states_theta,-0.042015571147203445,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4399999380111694,0.0,0.0,0.0,0.0
1.736,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.4399999380111694,states_theta,-0.042015571147203445,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4399999380111694,0.0,0.0,0.0,0.0
1.788,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.4499999284744263,states_theta,-0.04201556742191315,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4499999284744263,0.0,0.0,0.0,0.0
1.973,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-1.4499999284744263,states_theta,-0.042015571147203445,2.000194537236295e-06,2.593822386837429e-06,4.835181933754487e-06,0.0,0.0,5.352319755315855e-06,5.81405460882002e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4499999284744263,0.0,0.0,0.0,0.0
