time_s,vx_target,vx_actual,vx_error,vx_target_source,vx_actual_source,pitch_actual,pitch_actual_source,pitch_rate_q,pwm_mean,pwm_std,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6,pwm_7,pwm_8,ctrl_vx_dX2Vx,ctrl_vx_var,ctrl_vx_delta,ctrl_vx_p,ctrl_vx_int,ctrl_vx_d,ctrl_ele_ffc,ctrl_theta_trim,ctrl_theta_var,ctrl_delta_theta,ctrl_theta_p,ctrl_theta_d,ctrl_ele_fbc,ctrl_ele_law_out
0.0,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.5799999833106995,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5799999833106995,0.0,0.0,0.0,0.0
0.067,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.5799999833106995,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5799999833106995,0.0,0.0,0.0,0.0
0.342,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.5799999833106995,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5799999833106995,0.0,0.0,0.0,0.0
0.625,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.5899999737739563,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5899999737739563,0.0,0.0,0.0,0.0
0.828,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.5899999737739563,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5899999737739563,0.0,0.0,0.0,0.0
0.883,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.5899999737739563,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5899999737739563,0.0,0.0,0.0,0.0
1.09,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.5899999737739563,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5899999737739563,0.0,0.0,0.0,0.0
1.144,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.5899999737739563,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5899999737739563,0.0,0.0,0.0,0.0
1.277,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.5899999737739563,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5899999737739563,0.0,0.0,0.0,0.0
1.537,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.5999999642372131,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5999999642372131,0.0,0.0,0.0,0.0
1.813,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.5999999642372131,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5999999642372131,0.0,0.0,0.0,0.0
2.082,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.5999999642372131,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5999999642372131,0.0,0.0,0.0,0.0
2.246,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.5999999642372131,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5999999642372131,0.0,0.0,0.0,0.0
2.476,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.5999999642372131,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5999999642372131,0.0,0.0,0.0,0.0
2.722,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.6100000143051147,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6100000143051147,0.0,0.0,0.0,0.0
2.78,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.6100000143051147,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6100000143051147,0.0,0.0,0.0,0.0
2.98,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.6100000143051147,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6100000143051147,0.0,0.0,0.0,0.0
3.228,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.6100000143051147,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6100000143051147,0.0,0.0,0.0,0.0
3.278,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.6100000143051147,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6100000143051147,0.0,0.0,0.0,0.0
3.548,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.6200000047683716,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6200000047683716,0.0,0.0,0.0,0.0
3.753,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.6200000047683716,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6200000047683716,0.0,0.0,0.0,0.0
3.804,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.6200000047683716,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6200000047683716,0.0,0.0,0.0,0.0
4.07,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.6200000047683716,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6200000047683716,0.0,0.0,0.0,0.0
4.338,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.6200000047683716,states_theta,0.012004447169601917,1.363857513008395e-06,2.439629988858679e-06,0.0,2.867347553884817e-06,7.332684039282401e-06,0.0,7.108285108999436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6200000047683716,0.0,0.0,0.0,0.0
