time_s,vx_target,vx_actual,vx_error,vx_target_source,vx_actual_source,pitch_actual,pitch_actual_source,pitch_rate_q,pwm_mean,pwm_std,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6,pwm_7,pwm_8,ctrl_vx_dX2Vx,ctrl_vx_var,ctrl_vx_delta,ctrl_vx_p,ctrl_vx_int,ctrl_vx_d,ctrl_ele_ffc,ctrl_theta_trim,ctrl_theta_var,ctrl_delta_theta,ctrl_theta_p,ctrl_theta_d,ctrl_ele_fbc,ctrl_ele_law_out
0.0,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.5999999642372131,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999642372131,0.0,0.0,0.0,0.0
0.079,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.5999999642372131,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999642372131,0.0,0.0,0.0,0.0
0.129,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6100000143051147,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6100000143051147,0.0,0.0,0.0,0.0
0.236,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6100000143051147,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6100000143051147,0.0,0.0,0.0,0.0
0.344,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6100000143051147,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6100000143051147,0.0,0.0,0.0,0.0
0.394,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6100000143051147,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6100000143051147,0.0,0.0,0.0,0.0
0.453,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6200000047683716,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6200000047683716,0.0,0.0,0.0,0.0
0.507,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6200000047683716,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6200000047683716,0.0,0.0,0.0,0.0
0.568,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6200000047683716,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6200000047683716,0.0,0.0,0.0,0.0
0.84,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6299999952316284,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6299999952316284,0.0,0.0,0.0,0.0
1.023,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6299999952316284,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6299999952316284,0.0,0.0,0.0,0.0
1.231,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6399999856948853,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6399999856948853,0.0,0.0,0.0,0.0
1.456,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6499999761581421,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499999761581421,0.0,0.0,0.0,0.0
1.664,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6499999761581421,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499999761581421,0.0,0.0,0.0,0.0
1.881,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6599999666213989,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6599999666213989,0.0,0.0,0.0,0.0
2.118,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6699999570846558,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6699999570846558,0.0,0.0,0.0,0.0
2.33,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6699999570846558,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6699999570846558,0.0,0.0,0.0,0.0
2.549,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6800000071525574,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6800000071525574,0.0,0.0,0.0,0.0
2.749,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6899999976158142,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899999976158142,0.0,0.0,0.0,0.0
2.952,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.6899999976158142,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6899999976158142,0.0,0.0,0.0,0.0
3.166,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.699999988079071,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.0,0.0,0.0,0.0
3.216,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.699999988079071,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.0,0.0,0.0,0.0
3.394,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.7099999785423279,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099999785423279,0.0,0.0,0.0,0.0
3.444,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.7099999785423279,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099999785423279,0.0,0.0,0.0,0.0
3.627,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.7099999785423279,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7099999785423279,0.0,0.0,0.0,0.0
3.831,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.7199999690055847,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7199999690055847,0.0,0.0,0.0,0.0
4.054,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.7299999594688416,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7299999594688416,0.0,0.0,0.0,0.0
4.264,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.7299999594688416,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7299999594688416,0.0,0.0,0.0,0.0
4.481,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.7400000095367432,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7400000095367432,0.0,0.0,0.0,0.0
4.686,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.75,states_theta,-0.033012229949235916,4.378652269036285e-06,8.280807484313371e-06,1.0584760607680936e-05,0.0,0.0,2.428771750745662e-05,1.5674003715272426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0
