time_s,vx_target,vx_actual,vx_error,vx_target_source,vx_actual_source,pitch_actual,pitch_actual_source,pitch_rate_q,pwm_mean,pwm_std,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6,pwm_7,pwm_8,ctrl_vx_dX2Vx,ctrl_vx_var,ctrl_vx_delta,ctrl_vx_p,ctrl_vx_int,ctrl_vx_d,ctrl_ele_ffc,ctrl_theta_trim,ctrl_theta_var,ctrl_delta_theta,ctrl_theta_p,ctrl_theta_d,ctrl_ele_fbc,ctrl_ele_law_out
0.0,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.35999998450279236,states_theta,-0.021007787436246872,1.067421118577091e-06,1.7642231021290708e-06,0.0,3.441704482069349e-07,0.0,3.70018544836612e-06,0.0,4.495013052043673e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999998450279236,0.0,0.0,0.0,0.0
0.115,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.35999998450279236,states_theta,-0.021007787436246872,1.067421118577091e-06,1.7642231021290708e-06,0.0,3.441704482069349e-07,0.0,3.70018544836612e-06,0.0,4.495013052043673e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999998450279236,0.0,0.0,0.0,0.0
0.21,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.35999998450279236,states_theta,-0.021007787436246872,1.067421118577091e-06,1.7642231021290708e-06,0.0,3.441704482069349e-07,0.0,3.70018544836612e-06,0.0,4.495013052043673e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999998450279236,0.0,0.0,0.0,0.0
0.309,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.35999998450279236,states_theta,-0.021007787436246872,1.067421118577091e-06,1.7642231021290708e-06,0.0,3.441704482069349e-07,0.0,3.70018544836612e-06,0.0,4.495013052043673e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999998450279236,0.0,0.0,0.0,0.0
0.406,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.35999998450279236,states_theta,-0.021007787436246872,1.067421118577091e-06,1.7642231021290708e-06,0.0,3.441704482069349e-07,0.0,3.70018544836612e-06,0.0,4.495013052043673e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999998450279236,0.0,0.0,0.0,0.0
0.506,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.3700000047683716,states_theta,-0.021007787436246872,1.067421118577091e-06,1.7642231021290708e-06,0.0,3.441704482069349e-07,0.0,3.70018544836612e-06,0.0,4.495013052043673e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3700000047683716,0.0,0.0,0.0,0.0
0.602,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.3700000047683716,states_theta,-0.021007787436246872,1.067421118577091e-06,1.7642231021290708e-06,0.0,3.441704482069349e-07,0.0,3.70018544836612e-06,0.0,4.495013052043673e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3700000047683716,0.0,0.0,0.0,0.0
0.696,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.3700000047683716,states_theta,-0.021007787436246872,1.067421118577091e-06,1.7642231021290708e-06,0.0,3.441704482069349e-07,0.0,3.70018544836612e-06,0.0,4.495013052043673e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3700000047683716,0.0,0.0,0.0,0.0
0.792,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.3700000047683716,states_theta,-0.021007787436246872,1.067421118577091e-06,1.7642231021290708e-06,0.0,3.441704482069349e-07,0.0,3.70018544836612e-06,0.0,4.495013052043673e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3700000047683716,0.0,0.0,0.0,0.0
0.886,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.3799999952316284,states_theta,-0.021007787436246872,1.067421118577091e-06,1.7642231021290708e-06,0.0,3.441704482069349e-07,0.0,3.70018544836612e-06,0.0,4.495013052043673e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3799999952316284,0.0,0.0,0.0,0.0
