time_s,vx_target,vx_actual,vx_error,vx_target_source,vx_actual_source,pitch_actual,pitch_actual_source,pitch_rate_q,pwm_mean,pwm_std,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6,pwm_7,pwm_8,ctrl_vx_dX2Vx,ctrl_vx_var,ctrl_vx_delta,ctrl_vx_p,ctrl_vx_int,ctrl_vx_d,ctrl_ele_ffc,ctrl_theta_trim,ctrl_theta_var,ctrl_delta_theta,ctrl_theta_p,ctrl_theta_d,ctrl_ele_fbc,ctrl_ele_law_out
0.0,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.11999999731779099,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999999731779099,0.0,0.0,0.0,0.0
0.06,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.11999999731779099,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999999731779099,0.0,0.0,0.0,0.0
0.398,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.11999999731779099,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999999731779099,0.0,0.0,0.0,0.0
0.768,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.11999999731779099,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999999731779099,0.0,0.0,0.0,0.0
1.12,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.11999999731779099,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999999731779099,0.0,0.0,0.0,0.0
1.461,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.11999999731779099,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999999731779099,0.0,0.0,0.0,0.0
1.787,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.11999999731779099,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11999999731779099,0.0,0.0,0.0,0.0
2.145,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.12999999523162842,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12999999523162842,0.0,0.0,0.0,0.0
2.481,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.12999999523162842,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12999999523162842,0.0,0.0,0.0,0.0
2.808,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.12999999523162842,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12999999523162842,0.0,0.0,0.0,0.0
3.137,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.12999999523162842,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12999999523162842,0.0,0.0,0.0,0.0
3.472,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.12999999523162842,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12999999523162842,0.0,0.0,0.0,0.0
3.789,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.12999999523162842,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12999999523162842,0.0,0.0,0.0,0.0
4.148,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.12999999523162842,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12999999523162842,0.0,0.0,0.0,0.0
4.519,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.14000000059604645,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14000000059604645,0.0,0.0,0.0,0.0
4.859,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,-0.14000000059604645,states_theta,-0.007002594880759716,2.691026968006167e-06,3.4990435502826812e-06,6.505169740603282e-06,0.0,0.0,8.10996527529733e-06,6.913080728148724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14000000059604645,0.0,0.0,0.0,0.0
