time_s,vx_target,vx_actual,vx_error,vx_target_source,vx_actual_source,pitch_actual,pitch_actual_source,pitch_rate_q,pwm_mean,pwm_std,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6,pwm_7,pwm_8,ctrl_vx_dX2Vx,ctrl_vx_var,ctrl_vx_delta,ctrl_vx_p,ctrl_vx_int,ctrl_vx_d,ctrl_ele_ffc,ctrl_theta_trim,ctrl_theta_var,ctrl_delta_theta,ctrl_theta_p,ctrl_theta_d,ctrl_ele_fbc,ctrl_ele_law_out
0.0,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.23999999463558197,states_theta,0.00800296664237976,1.487403303947925e-06,2.3467516332427117e-06,0.0,3.5955830543327405e-06,6.83076087838834e-06,0.0,0.0,1.4728824988623195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23999999463558197,0.0,0.0,0.0,0.0
2.044,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.25,states_theta,0.00800296664237976,1.487403303947925e-06,2.3467516332427117e-06,0.0,3.5955830543327405e-06,6.83076087838834e-06,0.0,0.0,1.4728824988623195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0
4.227,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.25999999046325684,states_theta,0.00800296664237976,1.487403303947925e-06,2.3467516332427117e-06,0.0,3.5955830543327405e-06,6.83076087838834e-06,0.0,0.0,1.4728824988623195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25999999046325684,0.0,0.0,0.0,0.0
4.66,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.25999999046325684,states_theta,0.00800296664237976,1.487403303947925e-06,2.3467516332427117e-06,0.0,3.5955830543327405e-06,6.83076087838834e-06,0.0,0.0,1.4728824988623195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25999999046325684,0.0,0.0,0.0,0.0
5.106,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.26999998092651367,states_theta,0.00800296664237976,1.487403303947925e-06,2.3467516332427117e-06,0.0,3.5955830543327405e-06,6.83076087838834e-06,0.0,0.0,1.4728824988623195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26999998092651367,0.0,0.0,0.0,0.0
5.493,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.26999998092651367,states_theta,0.00800296664237976,1.487403303947925e-06,2.3467516332427117e-06,0.0,3.5955830543327405e-06,6.83076087838834e-06,0.0,0.0,1.4728824988623195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26999998092651367,0.0,0.0,0.0,0.0
5.936,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.26999998092651367,states_theta,0.00800296664237976,1.487403303947925e-06,2.3467516332427117e-06,0.0,3.5955830543327405e-06,6.83076087838834e-06,0.0,0.0,1.4728824988623195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26999998092651367,0.0,0.0,0.0,0.0
6.367,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.26999998092651367,states_theta,0.00800296664237976,1.487403303947925e-06,2.3467516332427117e-06,0.0,3.5955830543327405e-06,6.83076087838834e-06,0.0,0.0,1.4728824988623195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26999998092651367,0.0,0.0,0.0,0.0
6.78,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.26999998092651367,states_theta,0.00800296664237976,1.487403303947925e-06,2.3467516332427117e-06,0.0,3.5955830543327405e-06,6.83076087838834e-06,0.0,0.0,1.4728824988623195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26999998092651367,0.0,0.0,0.0,0.0
7.233,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.26999998092651367,states_theta,0.00800296664237976,1.487403303947925e-06,2.3467516332427117e-06,0.0,3.5955830543327405e-06,6.83076087838834e-06,0.0,0.0,1.4728824988623195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26999998092651367,0.0,0.0,0.0,0.0
8.132,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.2800000011920929,states_theta,0.00800296664237976,1.487403303947925e-06,2.3467516332427117e-06,0.0,3.5955830543327405e-06,6.83076087838834e-06,0.0,0.0,1.4728824988623195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2800000011920929,0.0,0.0,0.0,0.0
9.397,0.0,0.0,0.0,datactrl_ref_vx_fallback,datactrl_est_vx_fallback,0.2800000011920929,states_theta,0.00800296664237976,1.487403303947925e-06,2.3467516332427117e-06,0.0,3.5955830543327405e-06,6.83076087838834e-06,0.0,0.0,1.4728824988623195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2800000011920929,0.0,0.0,0.0,0.0
